Date,Year,Month,Day,Weekday,Week_Number,Label,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-01-02,2014,1,2,Thursday,0,undefined,2014-00,83.74,83.8,83.01,83.41,7214000,80.29,0,80.29,80.29
2014-01-03,2014,1,3,Friday,0,undefined,2014-00,83.41,83.58,82.6,83.08,6438000,79.97,-0.003992346,80.13,80.13
2014-01-06,2014,1,6,Monday,1,undefined,2014-01,83.2,83.39,82.47,82.67,7022000,79.58,-0.004958919,79.94666667,79.94666667
2014-01-07,2014,1,7,Tuesday,1,undefined,2014-01,83.1,83.92,83.1,83.71,7635000,80.68,0.013929435,80.13,80.13
2014-01-08,2014,1,8,Wednesday,1,undefined,2014-01,83.73,84.4,83.6,83.68,6936000,80.66,-0.000298806,80.236,80.236
2014-01-09,2014,1,9,Thursday,1,undefined,2014-01,84,84.42,83.62,84.36,7025000,81.31,0.00807802,80.415,80.415
2014-01-10,2014,1,10,Friday,1,undefined,2014-01,84.68,84.75,83.16,83.48,8211000,80.46,-0.010478649,80.42142857,80.42142857
2014-01-13,2014,1,13,Monday,2,undefined,2014-02,83.55,83.8,80.76,81,12354000,78.07,-0.02966131,80.1275,80.1275
2014-01-14,2014,1,14,Tuesday,2,undefined,2014-02,81.28,82.3,80.41,82.17,10869000,79.2,0.014456886,80.02444444,80.02444444
2014-01-15,2014,1,15,Wednesday,2,undefined,2014-02,82.51,82.98,82.12,82.34,7750000,79.36,0.002020301,79.958,79.958
2014-01-16,2014,1,16,Thursday,2,undefined,2014-02,82.48,82.8,82.24,82.55,4965000,79.57,0.002586786,79.92272727,79.92272727
2014-01-17,2014,1,17,Friday,2,undefined,2014-02,82.5,83.4,80.79,81.84,13330000,78.88,-0.008576655,79.83583333,79.83583333
2014-01-21,2014,1,21,Tuesday,3,undefined,2014-03,82.3,82.66,81.4,81.85,10103000,78.89,7.35E-05,79.76307692,79.76307692
2014-01-22,2014,1,22,Wednesday,3,undefined,2014-03,82.21,83.9,82,83.3,7220600,80.29,0.017739778,79.80071429,79.80071429
2014-01-23,2014,1,23,Thursday,3,undefined,2014-03,83.8,83.81,81.92,82.36,6590300,79.38,-0.011284184,79.73571429,79.77266667
2014-01-24,2014,1,24,Friday,3,undefined,2014-03,81.78,81.98,78.5,78.51,9460200,75.67,-0.046746066,79.42857143,79.51625
2014-01-27,2014,1,27,Monday,4,undefined,2014-04,78.95,78.98,74.95,76.05,13707500,73.3,-0.03133352,78.98,79.15058824
2014-01-28,2014,1,28,Tuesday,4,undefined,2014-04,76.7,79.09,76.58,78.83,7735000,75.98,0.036554784,78.64428571,78.97444444
2014-01-29,2014,1,29,Wednesday,4,undefined,2014-04,78.19,78.67,77.01,77.7,7908500,74.89,-0.014334818,78.23214286,78.75947368
2014-01-30,2014,1,30,Thursday,4,undefined,2014-04,80.45,80.55,78.24,79.76,8702200,76.88,0.026512292,77.91571429,78.6655
2014-01-31,2014,1,31,Friday,4,undefined,2014-04,75.51,76.99,71.75,75.68,23252800,72.95,-0.051153527,77.37928571,78.39333333
2014-02-03,2014,2,3,Monday,5,undefined,2014-05,76.05,76.41,73.85,73.91,9828200,71.24,-0.023387632,76.89142857,78.06818182
2014-02-04,2014,2,4,Tuesday,5,undefined,2014-05,74.22,74.35,72.8,73.12,11378100,70.48,-0.010688765,76.26857143,77.73826087
2014-02-05,2014,2,5,Wednesday,5,undefined,2014-05,72.76,73.5,72.11,72.84,7768100,70.21,-0.003829432,75.615,77.42458333
2014-02-06,2014,2,6,Thursday,5,undefined,2014-05,73.23,74.91,73.14,74.9,6804600,72.19,0.028281122,75.08785714,77.2152
2014-02-07,2014,2,7,Friday,5,undefined,2014-05,75.67,76.93,75.13,76.31,8437500,73.55,0.018825393,74.70714286,77.07423077
2014-02-10,2014,2,10,Monday,6,undefined,2014-06,76.66,77.34,75.85,76.35,4885600,73.59,0.000523822,74.32857143,76.94518519
2014-02-11,2014,2,11,Tuesday,6,undefined,2014-06,76.8,76.83,76,76.19,5322900,73.44,-0.002095644,73.83928571,76.82
2014-02-12,2014,2,12,Wednesday,6,undefined,2014-06,76.44,76.93,75.67,75.97,4775200,73.22,-0.002887328,73.39928571,76.69586207
2014-02-13,2014,2,13,Thursday,6,undefined,2014-06,75.48,76.64,75.13,76.53,4912300,73.76,0.007371336,73.26285714,76.598
2014-02-14,2014,2,14,Friday,6,undefined,2014-06,76.58,77.66,76.48,77.39,4731900,74.59,0.011237253,73.355,76.53322581
2014-02-18,2014,2,18,Tuesday,7,undefined,2014-07,78.46,78.49,77.2,77.49,5811700,74.69,0.001292099,73.26285714,76.475625
2014-02-19,2014,2,19,Wednesday,7,undefined,2014-07,77.34,78.01,76.53,76.65,6032800,73.88,-0.010839914,73.19071429,76.3969697
2014-02-20,2014,2,20,Thursday,7,undefined,2014-07,76.88,76.88,74.85,75.86,8711100,73.12,-0.01030647,72.92214286,76.30058824
2014-02-21,2014,2,21,Friday,7,undefined,2014-07,75.86,76.35,75.5,75.7,6551800,72.96,-0.002109075,72.92285714,76.20514286
2014-02-24,2014,2,24,Monday,8,undefined,2014-08,75.57,76.97,75.56,75.96,7942200,73.22,0.003434478,73.06428571,76.12222222
2014-02-25,2014,2,25,Tuesday,8,undefined,2014-08,76,76.97,75.52,76.74,7435800,73.97,0.010268479,73.31357143,76.06405405
2014-02-26,2014,2,26,Wednesday,8,undefined,2014-08,76.83,77.41,76.61,77.36,7437200,74.56,0.008079323,73.62428571,76.02447368
2014-02-27,2014,2,27,Thursday,8,undefined,2014-08,77.34,78.01,77,77.76,4931400,74.95,0.005170605,73.82142857,75.99692308
2014-02-28,2014,2,28,Friday,8,undefined,2014-08,78.2,78.67,76.95,77.72,5916500,74.91,-0.000514462,73.91857143,75.96975
2014-03-03,2014,3,3,Monday,9,undefined,2014-09,76.53,77.09,75.65,76.73,6154600,73.96,-0.012738108,73.945,75.92073171
2014-03-04,2014,3,4,Tuesday,9,undefined,2014-09,77.81,78.8,77.41,78.5,5302700,75.66,0.023068102,74.10357143,75.91452381
2014-03-05,2014,3,5,Wednesday,9,undefined,2014-09,78.67,78.88,77.83,78.2,4230200,75.37,-0.003821687,74.25714286,75.90186047
2014-03-06,2014,3,6,Thursday,9,undefined,2014-09,78.4,78.71,77.57,77.63,4593400,74.82,-0.007289173,74.33285714,75.87727273
2014-03-07,2014,3,7,Friday,9,undefined,2014-09,78.07,78.25,77.52,77.94,4133600,75.12,0.003993399,74.37071429,75.86044444
2014-03-10,2014,3,10,Monday,10,undefined,2014-10,77.8,77.94,77.27,77.39,3314700,74.59,-0.007056853,74.36357143,75.83282609
2014-03-11,2014,3,11,Tuesday,10,undefined,2014-10,77.49,78.45,76.89,77.9,4834400,75.09,0.006590084,74.45,75.81702128
2014-03-12,2014,3,12,Wednesday,10,undefined,2014-10,77.22,78.34,76.8,78.34,4739700,75.51,0.005648097,74.62071429,75.810625
2014-03-13,2014,3,13,Thursday,10,undefined,2014-10,78.38,78.77,76.54,76.62,6521400,73.85,-0.021955251,74.68428571,75.77061224
2014-03-14,2014,3,14,Friday,10,undefined,2014-10,76.51,77.22,76.23,76.34,4856900,73.58,-0.003654504,74.71,75.7268
2014-03-17,2014,3,17,Monday,11,undefined,2014-11,76.75,77.84,76.74,77.83,3910900,75.02,0.019517729,74.785,75.6214
2014-03-18,2014,3,18,Tuesday,11,undefined,2014-11,78.1,78.98,77.54,78.92,4523500,76.07,0.014005004,74.89285714,75.5434
2014-03-19,2014,3,19,Wednesday,11,undefined,2014-11,78.94,79.6,77.92,78.31,5929300,75.48,-0.007729574,74.93071429,75.4614
2014-03-20,2014,3,20,Thursday,11,undefined,2014-11,78.21,78.65,77.61,78.41,5197800,75.58,0.001277425,74.97857143,75.3594
2014-03-21,2014,3,21,Friday,11,undefined,2014-11,79.34,79.83,75.9,75.99,15077700,73.24,-0.030863586,74.92714286,75.211
2014-03-24,2014,3,24,Monday,12,undefined,2014-12,76.48,77.71,75.87,77.39,8816800,74.59,0.018423386,74.85071429,75.0766
2014-03-25,2014,3,25,Tuesday,12,undefined,2014-12,77.58,77.77,75.23,75.28,7128300,72.56,-0.027264388,74.65,74.9186
2014-03-26,2014,3,26,Wednesday,12,undefined,2014-12,75.81,76.17,73.68,73.71,7611000,71.05,-0.020855585,74.38071429,74.7782
2014-03-27,2014,3,27,Thursday,12,undefined,2014-12,73.54,73.62,72.35,73.34,7690100,70.69,-0.005019438,74.06428571,74.608
2014-03-28,2014,3,28,Friday,12,undefined,2014-12,73.39,73.79,72.44,73.22,5245000,70.57,-0.001636293,73.77714286,74.4322
2014-03-31,2014,3,31,Monday,13,undefined,2014-13,73.86,74.87,73.5,74.7,5843600,72,0.020213085,73.55642857,74.2808
2014-04-01,2014,4,1,Tuesday,13,undefined,2014-13,75.25,75.34,74.38,74.81,4105600,72.11,0.001472565,73.31357143,74.1454
2014-04-02,2014,4,2,Wednesday,13,undefined,2014-13,74.89,75.35,74.53,74.7,4271600,72,-0.0014704,73.18142857,74.0076
2014-04-03,2014,4,3,Thursday,13,undefined,2014-13,75.04,75.55,74.24,74.53,4133300,71.84,-0.002275976,73.05714286,73.8386
2014-04-04,2014,4,4,Friday,13,undefined,2014-13,75.4,75.49,71.71,72.18,8287100,69.57,-0.031530748,72.66785714,73.6424
2014-04-07,2014,4,7,Monday,14,undefined,2014-14,71.66,71.96,70.43,71.33,9699100,68.86,-0.010268118,72.15285714,73.5062
2014-04-08,2014,4,8,Tuesday,14,undefined,2014-14,71.22,71.94,71,71.52,6280200,69.04,0.002663853,71.69285714,73.421
2014-04-09,2014,4,9,Wednesday,14,undefined,2014-14,71.93,73.67,71.61,73.56,6984700,71.01,0.028523599,71.36642857,73.3216
2014-04-10,2014,4,10,Thursday,14,undefined,2014-14,73.67,74.32,70.95,71.17,8982800,68.7,-0.032490591,71.04214286,73.1978
2014-04-11,2014,4,11,Friday,14,undefined,2014-14,70.05,70.38,68.68,68.68,11610500,66.3,-0.034986672,70.45,72.9862
2014-04-14,2014,4,14,Monday,15,undefined,2014-15,69.79,71.97,69.6,71.18,10893900,68.71,0.036401034,70.175,72.9014
2014-04-15,2014,4,15,Tuesday,15,undefined,2014-15,72.3,72.74,70.48,72.15,7009600,69.65,0.01362691,70.075,72.8696
2014-04-16,2014,4,16,Wednesday,15,undefined,2014-15,72.88,73.95,72.5,73.93,7002300,71.37,0.024671309,70.12357143,72.8874
2014-04-17,2014,4,17,Thursday,15,undefined,2014-15,74.07,74.82,73.61,74.13,5552300,71.56,0.002704974,70.19428571,72.9144
2014-04-21,2014,4,21,Monday,16,undefined,2014-16,74.25,74.63,73.83,74.31,5991600,71.73,0.002428154,70.175,72.9052
2014-04-22,2014,4,22,Tuesday,16,undefined,2014-16,74.47,74.77,73.85,74.53,5049800,71.95,0.002960543,70.16357143,72.8732
2014-04-23,2014,4,23,Wednesday,16,undefined,2014-16,74.33,74.5,73.06,73.36,5056400,70.82,-0.015697924,70.07928571,72.8178
2014-04-24,2014,4,24,Thursday,16,undefined,2014-16,73.71,74.72,73.33,74.35,5191700,71.77,0.013495071,70.07428571,72.7844
2014-04-25,2014,4,25,Friday,16,undefined,2014-16,72.21,73,70.6,70.66,9657700,68.21,-0.049630434,69.97714286,72.6842
2014-04-28,2014,4,28,Monday,17,undefined,2014-17,70.8,72.16,70.22,71.24,8649400,68.77,0.008208601,69.97071429,72.5844
2014-04-29,2014,4,29,Tuesday,17,undefined,2014-17,71.49,72.61,71.33,72.03,6030500,69.53,0.011089109,70.00571429,72.4832
2014-04-30,2014,4,30,Wednesday,17,undefined,2014-17,72.34,73.63,71.54,73.55,6552600,71,0.021102509,70.005,72.4094
2014-05-01,2014,5,1,Thursday,17,undefined,2014-17,75.57,76.71,74.05,74.22,9752000,71.65,0.009109118,70.21571429,72.3648
2014-05-02,2014,5,2,Friday,17,undefined,2014-17,74.2,74.5,72.52,73.78,5977100,71.22,-0.00592816,70.56714286,72.3268
2014-05-05,2014,5,5,Monday,18,undefined,2014-18,73.21,74.86,72.95,74.82,4776900,72.23,0.014095897,70.81857143,72.3122
2014-05-06,2014,5,6,Tuesday,18,undefined,2014-18,74.34,74.47,73.75,73.81,4290100,71.25,-0.013499092,70.93285714,72.2728
2014-05-07,2014,5,7,Wednesday,18,undefined,2014-18,73.93,74.37,73.05,73.87,4411900,71.31,0.000813036,70.92857143,72.2196
2014-05-08,2014,5,8,Thursday,18,undefined,2014-18,73.87,75.47,73.5,74.24,4628200,71.67,0.005008849,70.93642857,72.1618
2014-05-09,2014,5,9,Friday,18,undefined,2014-18,74.01,74.44,73.52,74.38,2975600,71.8,0.001885564,70.94142857,72.0988
2014-05-12,2014,5,12,Monday,19,undefined,2014-19,74.69,75.22,74.5,75.02,2975200,72.42,0.008604548,70.975,72.049
2014-05-13,2014,5,13,Tuesday,19,undefined,2014-19,75.19,75.43,74.45,74.83,3268500,72.24,-0.002532826,71.07642857,72.0146
2014-05-14,2014,5,14,Wednesday,19,undefined,2014-19,74.66,75.02,73.96,74.1,2595900,71.53,-0.009755682,71.05928571,71.932
2014-05-15,2014,5,15,Thursday,19,undefined,2014-19,74,74.24,72.88,73.08,4301600,70.55,-0.013764651,71.22642857,71.8356
2014-05-16,2014,5,16,Friday,19,undefined,2014-19,73.03,73.86,72.56,73.75,3703800,71.19,0.009167918,71.39928571,71.763
2014-05-19,2014,5,19,Monday,20,undefined,2014-20,73.47,74.38,73.41,73.86,3428800,71.3,0.001491404,71.52571429,71.6866
2014-05-20,2014,5,20,Tuesday,20,undefined,2014-20,73.82,74.49,73.51,73.65,3764700,71.1,-0.002843113,71.53285714,71.6168
2014-05-21,2014,5,21,Wednesday,20,undefined,2014-20,74.2,75.64,74.17,75.63,4365800,73.01,0.02688398,71.63,71.5752
2014-05-22,2014,5,22,Thursday,20,undefined,2014-20,75.81,76.22,75.1,75.75,4625400,73.12,0.001586524,71.76571429,71.5274
2014-05-23,2014,5,23,Friday,20,undefined,2014-20,76,76.67,75.82,76.45,3376100,73.8,0.009240933,71.87785714,71.5264
2014-05-27,2014,5,27,Tuesday,21,undefined,2014-21,76.88,77.89,76.72,77.03,5598000,74.36,0.00758671,72.1,71.542
2014-05-28,2014,5,28,Wednesday,21,undefined,2014-21,77.11,77.25,76.72,76.93,2733300,74.26,-0.001298314,72.31071429,71.5268
2014-05-29,2014,5,29,Thursday,21,undefined,2014-21,77.05,77.23,76.51,76.79,3375600,74.13,-0.001819838,72.48642857,71.488
2014-05-30,2014,5,30,Friday,21,undefined,2014-21,76.8,77.03,76.35,76.45,5003500,73.8,-0.004427591,72.62928571,71.4544
2014-06-02,2014,6,2,Monday,22,undefined,2014-22,76.77,77.21,76.23,77.05,3046400,74.38,0.007848363,72.76928571,71.4304
2014-06-03,2014,6,3,Tuesday,22,undefined,2014-22,76.76,77,76.24,76.35,2619100,73.7,-0.009085223,72.87357143,71.4396
2014-06-04,2014,6,4,Wednesday,22,undefined,2014-22,76.31,76.53,75.82,76.32,2794700,73.67,-0.000392735,73.02642857,71.4212
2014-06-05,2014,6,5,Thursday,22,undefined,2014-22,76.32,77.17,76.14,76.84,2680300,74.18,0.006813334,73.28571429,71.4536
2014-06-06,2014,6,6,Friday,22,undefined,2014-22,77,77.88,76.9,77.47,3113900,74.78,0.008199068,73.54214286,71.5282
2014-06-09,2014,6,9,Monday,23,undefined,2014-23,77.32,77.49,76.75,76.86,3499900,74.2,-0.007874182,73.74928571,71.5984
2014-06-10,2014,6,10,Tuesday,23,undefined,2014-23,76.74,77.56,76.57,77.36,3396100,74.68,0.006505414,74.005,71.6806
2014-06-11,2014,6,11,Wednesday,23,undefined,2014-23,76.96,77.43,76.72,76.87,3427500,74.21,-0.006333926,74.09071429,71.7248
2014-06-12,2014,6,12,Thursday,23,undefined,2014-23,76.98,77.14,75.46,75.72,3836400,73.1,-0.014960451,74.08928571,71.7446
2014-06-13,2014,6,13,Friday,23,undefined,2014-23,75.72,76.14,75.13,75.94,3194900,73.31,0.002905623,74.05428571,71.7708
2014-06-16,2014,6,16,Monday,24,undefined,2014-24,75.6,75.78,74.9,75.11,5673600,72.51,-0.010930135,73.92214286,71.7842
2014-06-17,2014,6,17,Tuesday,24,undefined,2014-24,75.14,75.43,74.55,74.98,4163700,72.38,-0.001730616,73.78785714,71.8404
2014-06-18,2014,6,18,Wednesday,24,undefined,2014-24,74.95,75.21,74.4,75.12,3820800,72.52,0.001867272,73.67285714,71.9136
2014-06-19,2014,6,19,Thursday,24,undefined,2014-24,75.08,75.42,74.1,74.27,5501900,71.7,-0.011315209,73.52285714,71.9668
2014-06-20,2014,6,20,Friday,24,undefined,2014-24,74.53,75.01,73.48,73.81,9339300,71.25,-0.006193714,73.29928571,71.9716
2014-06-23,2014,6,23,Monday,25,undefined,2014-25,73.59,74.3,73.2,74.14,4899900,71.57,0.004471004,73.14714286,72.029
2014-06-24,2014,6,24,Tuesday,25,undefined,2014-25,74.09,74.79,72.55,72.7,5943800,70.18,-0.019422822,72.89785714,72.1066
2014-06-25,2014,6,25,Wednesday,25,undefined,2014-25,72.56,73.55,72.54,73.04,3813600,70.51,0.004676789,72.63571429,72.1426
2014-06-26,2014,6,26,Thursday,25,undefined,2014-25,73.26,73.28,72.56,72.77,4085000,70.25,-0.003696639,72.31214286,72.1546
2014-06-27,2014,6,27,Friday,25,undefined,2014-25,72.52,73.61,72.45,73.4,12447500,70.86,0.008657531,72.07357143,72.1444
2014-06-30,2014,6,30,Monday,26,undefined,2014-26,73.24,73.88,73.06,73.47,4737000,70.92,0.000953572,71.805,72.1316
2014-07-01,2014,7,1,Tuesday,26,undefined,2014-26,74.2,75.91,74.14,75.53,6330900,72.91,0.028038698,71.71214286,72.1552
2014-07-02,2014,7,2,Wednesday,26,undefined,2014-26,74.86,76.39,74.86,76.2,3973700,73.56,0.008870955,71.745,72.1874
2014-07-03,2014,7,3,Thursday,26,undefined,2014-26,76.6,76.9,76.35,76.74,3213400,74.08,0.007086263,71.8,72.2526
2014-07-07,2014,7,7,Monday,27,undefined,2014-27,76.44,76.64,75.94,76.18,3591100,73.64,-0.005872216,71.88071429,72.29
2014-07-08,2014,7,8,Tuesday,27,undefined,2014-27,76.11,76.15,75.13,75.69,3903600,73.17,-0.006432036,71.93714286,72.3892
2014-07-09,2014,7,9,Wednesday,27,undefined,2014-27,75.87,76.67,75.6,76.63,3337000,74.08,0.012418921,72.04857143,72.4954
2014-07-10,2014,7,10,Thursday,27,undefined,2014-27,75.65,75.96,74.75,75.47,3318000,72.96,-0.015137499,72.13857143,72.564
2014-07-11,2014,7,11,Friday,27,undefined,2014-27,75.54,75.85,75.26,75.83,2759000,73.31,0.004769936,72.28571429,72.6102
2014-07-14,2014,7,14,Monday,28,undefined,2014-28,76.44,77.71,76.04,77.33,5585800,74.76,0.01978118,72.51357143,72.6724
2014-07-15,2014,7,15,Tuesday,28,undefined,2014-28,77.99,79.22,77.86,78.32,7508400,75.71,0.012802276,72.90857143,72.7622
2014-07-16,2014,7,16,Wednesday,28,undefined,2014-28,78.65,78.69,77.95,78.31,3623200,75.7,-0.000127873,73.27928571,72.8316
2014-07-17,2014,7,17,Thursday,28,undefined,2014-28,77.31,77.87,76.25,76.39,5467000,73.85,-0.024517907,73.53642857,72.8836
2014-07-18,2014,7,18,Friday,28,undefined,2014-28,76.75,77.65,76.45,77.5,3485700,74.92,0.014531091,73.82642857,72.9558
2014-07-21,2014,7,21,Monday,29,undefined,2014-29,77.11,77.44,76.59,77.35,3101300,74.78,-0.001935838,74.10214286,73.018
2014-07-22,2014,7,22,Tuesday,29,undefined,2014-29,77.52,78.39,77.35,78.27,3467200,75.67,0.011894062,74.29928571,73.0954
2014-07-23,2014,7,23,Wednesday,29,undefined,2014-29,78.16,78.38,77.19,77.74,3525800,75.15,-0.006771498,74.41285714,73.15
2014-07-24,2014,7,24,Thursday,29,undefined,2014-29,77.93,78.06,76.92,77.57,5149600,74.99,-0.002186704,74.47785714,73.205
2014-07-25,2014,7,25,Friday,29,undefined,2014-29,75.63,76.03,75.22,75.75,5870200,73.23,-0.023462743,74.44857143,73.239
2014-07-28,2014,7,28,Monday,30,undefined,2014-30,75.7,76.21,75.52,76.19,3209100,73.65,0.005808431,74.48285714,73.301
2014-07-29,2014,7,29,Tuesday,30,undefined,2014-30,76.31,76.61,75.65,75.89,4017200,73.36,-0.003937315,74.43142857,73.3444
2014-07-30,2014,7,30,Wednesday,30,undefined,2014-30,76.07,76.29,75.45,75.91,5521200,73.38,0.000263518,74.46142857,73.386
2014-07-31,2014,7,31,Thursday,30,undefined,2014-30,76.3,76.32,73.81,74.15,7393700,71.68,-0.023185272,74.345,73.3976
2014-08-01,2014,8,1,Friday,30,undefined,2014-30,73.84,75.44,73.64,74.98,6029500,72.48,0.011193379,74.18214286,73.387
2014-08-04,2014,8,4,Monday,31,undefined,2014-31,75.39,75.85,75.08,75.68,4924000,73.16,0.009336027,74,73.3878
2014-08-05,2014,8,5,Tuesday,31,undefined,2014-31,75.31,75.66,74.81,75.2,4639000,72.7,-0.006342614,73.78571429,73.3658
2014-08-06,2014,8,6,Wednesday,31,undefined,2014-31,74.85,75.58,74.69,75.36,2782900,72.85,0.002127595,73.71428571,73.3356
2014-08-07,2014,8,7,Thursday,31,undefined,2014-31,75.54,75.68,73.82,74.06,4708000,71.6,-0.017250519,73.47714286,73.2824
2014-08-08,2014,8,8,Friday,31,undefined,2014-31,74,75.23,73.75,75.17,3614300,72.67,0.01498804,73.32642857,73.2532
2014-08-11,2014,8,11,Monday,32,undefined,2014-32,75.54,76.07,74.99,75.63,3546600,73.11,0.006119289,73.14357143,73.2394
2014-08-12,2014,8,12,Tuesday,32,undefined,2014-32,75.36,75.82,74.93,75.63,2752400,73.11,0,72.99785714,73.214
2014-08-13,2014,8,13,Wednesday,32,undefined,2014-32,75.85,76.51,75.59,76.3,3389600,73.76,0.008858839,72.91,73.2152
2014-08-14,2014,8,14,Thursday,32,undefined,2014-32,76.6,76.61,75.66,76.05,2411400,73.52,-0.003276383,72.93071429,73.2122
2014-08-15,2014,8,15,Friday,32,undefined,2014-32,76.41,76.57,74.98,75.21,4351900,72.71,-0.011045419,72.86357143,73.1828
2014-08-18,2014,8,18,Monday,33,undefined,2014-33,75.69,76.82,75.69,76.77,4030300,74.22,0.02074195,72.925,73.1716
2014-08-19,2014,8,19,Tuesday,33,undefined,2014-33,76.75,76.8,76.09,76.4,3562200,73.86,-0.004819413,72.95928571,73.1648
2014-08-20,2014,8,20,Wednesday,33,undefined,2014-33,75.97,76.48,75.9,76.39,2608200,73.85,-0.000131189,73.11428571,73.1482
2014-08-21,2014,8,21,Thursday,33,undefined,2014-33,76.51,77.12,76.29,76.99,2690000,74.43,0.00785422,73.25357143,73.1526
2014-08-22,2014,8,22,Friday,33,undefined,2014-33,76.75,76.88,76.15,76.48,2500700,73.93,-0.006624019,73.30857143,73.1692
2014-08-25,2014,8,25,Monday,34,undefined,2014-34,77.11,77.21,76.39,76.43,3386300,73.89,-0.000653714,73.39357143,73.1808
2014-08-26,2014,8,26,Tuesday,34,undefined,2014-34,76.79,77.85,76.54,77,3849000,74.44,0.007457727,73.50714286,73.2194
2014-08-27,2014,8,27,Wednesday,34,undefined,2014-34,77.02,77.12,76.5,76.64,1980800,74.09,-0.00467526,73.685,73.2536
2014-08-28,2014,8,28,Thursday,34,undefined,2014-34,76.09,76.43,75.66,76.16,2991600,73.63,-0.006262858,73.75357143,73.2758
2014-08-29,2014,8,29,Friday,34,undefined,2014-34,76.3,76.48,75.73,75.81,3231600,73.29,-0.004595636,73.76642857,73.3076
2014-09-02,2014,9,2,Tuesday,35,undefined,2014-35,75.93,76.01,75.44,75.58,3613200,73.06,-0.003034075,73.76285714,73.3438
2014-09-03,2014,9,3,Wednesday,35,undefined,2014-35,76.1,76.19,75.73,75.94,2870200,73.41,0.004763308,73.73785714,73.3806
2014-09-04,2014,9,4,Thursday,35,undefined,2014-35,76.03,76.82,76,76.38,2680300,73.84,0.005793898,73.76071429,73.4538
2014-09-05,2014,9,5,Friday,35,undefined,2014-35,76.19,76.93,75.86,76.86,3487400,74.3,0.006284178,73.87428571,73.5296
2014-09-08,2014,9,8,Monday,36,undefined,2014-36,76.59,76.85,75.9,76.23,2845600,73.69,-0.008196481,73.83642857,73.5984
2014-09-09,2014,9,9,Tuesday,36,undefined,2014-36,76.26,76.51,75.69,76.07,4144700,73.54,-0.002098744,73.81357143,73.652
2014-09-10,2014,9,10,Wednesday,36,undefined,2014-36,76.09,76.93,75.88,76.65,4188000,74.1,0.007624259,73.83142857,73.7156
2014-09-11,2014,9,11,Thursday,36,undefined,2014-36,76.32,76.45,75.41,75.62,4673100,73.1,-0.013437562,73.73642857,73.7194
2014-09-12,2014,9,12,Friday,36,undefined,2014-36,75.68,76.07,74.93,75.47,4239500,72.96,-0.001983444,73.66714286,73.7074
2014-09-15,2014,9,15,Monday,37,undefined,2014-37,75.19,75.42,74.78,75.24,4046800,72.74,-0.003047848,73.585,73.6806
2014-09-16,2014,9,16,Tuesday,37,undefined,2014-37,75.65,76.8,74.94,76.59,4870400,74.04,0.017942416,73.55642857,73.6886
2014-09-17,2014,9,17,Wednesday,37,undefined,2014-37,76.88,76.9,75.47,76.22,5549400,73.68,-0.004830638,73.52714286,73.6988
2014-09-18,2014,9,18,Thursday,37,undefined,2014-37,76.64,77.81,76.23,77.8,5782900,75.21,0.020729577,73.64,73.7214
2014-09-19,2014,9,19,Friday,37,undefined,2014-37,77.94,78.37,77.24,77.28,8492600,74.71,-0.006683982,73.74142857,73.7564
2014-09-22,2014,9,22,Monday,38,undefined,2014-38,77.26,77.36,76.08,76.16,3432900,73.63,-0.01449252,73.78214286,73.7628
2014-09-23,2014,9,23,Tuesday,38,undefined,2014-38,75.98,76.25,75.5,75.51,3908100,73,-0.008534708,73.75285714,73.7276
2014-09-24,2014,9,24,Wednesday,38,undefined,2014-38,75.7,77.05,75.55,77.05,3618900,74.49,0.020394487,73.79928571,73.7032
2014-09-25,2014,9,25,Thursday,38,undefined,2014-38,76.54,76.64,74.72,74.72,5006100,72.23,-0.030240053,73.65142857,73.6338
2014-09-26,2014,9,26,Friday,38,undefined,2014-38,74.75,75.17,74.5,75.06,3767500,72.56,0.00455017,73.57071429,73.608
2014-09-29,2014,9,29,Monday,39,undefined,2014-39,74.15,74.89,73.79,74.52,3905900,72.04,-0.007194198,73.46357143,73.5504
2014-09-30,2014,9,30,Tuesday,39,undefined,2014-39,74.47,75.31,73.92,73.92,9347500,71.46,-0.008051525,73.275,73.484
2014-10-01,2014,10,1,Wednesday,39,undefined,2014-39,73.82,74.18,73.07,73.32,6619400,70.88,-0.008116771,73.11642857,73.3882
2014-10-02,2014,10,2,Thursday,39,undefined,2014-39,72.87,73.73,72.59,73.42,5607000,70.98,0.001363883,72.975,73.3048
2014-10-03,2014,10,3,Friday,39,undefined,2014-39,74.05,74.63,73.9,74.33,5338000,71.86,0.012394531,72.91214286,73.2422
2014-10-06,2014,10,6,Monday,40,undefined,2014-40,74.62,74.78,74.39,74.51,4783400,72.03,0.00242144,72.76857143,73.2182
2014-10-07,2014,10,7,Tuesday,40,undefined,2014-40,74.1,74.32,72.94,72.94,5842000,70.62,-0.019623737,72.55,73.1576
2014-10-08,2014,10,8,Wednesday,40,undefined,2014-40,72.75,74.07,72.48,74.06,4116100,71.7,0.015355184,72.29928571,73.1244
2014-10-09,2014,10,9,Thursday,40,undefined,2014-40,73.98,73.99,71.81,71.83,5790800,69.54,-0.030110801,71.93,73.0476
2014-10-10,2014,10,10,Friday,40,undefined,2014-40,71.8,72.3,70.5,70.5,5981300,68.25,-0.01851577,71.54571429,72.979
